Unnamed: 0,School Name,URL,City,State,svg_file_path
1687,Our Lady of the Lake University,http://ollusa.edu,San Antonio,TX,logos/Our_Lady_of_the_Lake_University/Our_Lady_of_the_Lake_University.svg
1688,Panola College,http://panola.edu,Carthage,TX,logos/Panola_College/Panola_College.svg
1689,Patty Hands Shelton School of Nursing,http://phssn.edu,Abilene,TX,Fail
1690,Prairie View A&M University,http://pvamu.edu,Prairie View,TX,logos/Prairie_View_A_M_University/Prairie_View_A_M_University.svg
1691,Rice University,http://rice.edu,Houston,TX,logos/Rice_University/Rice_University.svg
1692,Richland College,http://richlandcollege.edu,Dallas,TX,logos/Richland_College/Richland_College.svg
1693,San Jacinto College,http://sanjac.edu,Pasadena,TX,logos/San_Jacinto_College/San_Jacinto_College.svg
1694,Schreiner University,http://schreiner.edu,Kerrville,TX,logos/Schreiner_University/Schreiner_University.svg
1695,Stephen F. Austin State University,http://sfasu.edu,Nacogdoches,TX,logos/Stephen_F_Austin_State_University/Stephen_F_Austin_State_University.svg
1696,Sam Houston State University,http://shsu.edu,Huntsville,TX,logos/Sam_Houston_State_University/Sam_Houston_State_University.svg
1697,Southern Methodist University,http://smu.edu,Dallas,TX,logos/Southern_Methodist_University/Southern_Methodist_University.svg
1698,South Plains College,http://southplainscollege.edu,Levelland,TX,logos/South_Plains_College/South_Plains_College.svg
1699,South Texas College,http://southtexascollege.htp,McAllen,TX,logos/South_Texas_College/South_Texas_College.svg
1700,Southwestern University,http://southwestern.edu,Georgetown,TX,logos/Southwestern_University/Southwestern_University.svg
1701,Seminary of the Southwest,http://ssw.edu,Austin,TX,logos/Seminary_of_the_Southwest/Seminary_of_the_Southwest.svg
1702,South Texas College of Law,http://stcl.edu,Houston,TX,logos/South_Texas_College_of_Law/South_Texas_College_of_Law.svg
1703,Saint Edward's University,http://stedwards.edu,Austin,TX,logos/Saint_Edward_s_University/Saint_Edward_s_University.svg
1704,Saint Mary's University,http://stmarytx.edu,San Antonio,TX,logos/Saint_Mary_s_University/Saint_Mary_s_University.svg
1705,University of Saint Thomas,http://stthom.edu,Houston,TX,Fail
1706,Texas A&M Health Science Center,http://tamhsc.edu,Round Rock,TX,logos/Texas_A_M_Health_Science_Center/Texas_A_M_Health_Science_Center.svg
1707,Texas A&M International University,http://tamiu.edu,Laredo,TX,logos/Texas_A_M_International_University/Texas_A_M_International_University.svg
1708,Texas A&M University,http://tamu.edu,College Station,TX,logos/Texas_A_M_University/Texas_A_M_University.svg
1709,Texas A&M University Commerce,http://tamuc.edu,Commerce,TX,logos/Texas_A_M_University_Commerce/Texas_A_M_University_Commerce.svg
1710,Texas A&M University Corpus Christi,http://tamucc.edu,Corpus Christi,TX,logos/Texas_A_M_University_Corpus_Christi/Texas_A_M_University_Corpus_Christi.svg
1711,Texas A&M University Kingsville,http://tamuk.edu,Kingsville,TX,logos/Texas_A_M_University_Kingsville/Texas_A_M_University_Kingsville.svg
1712,Texas A&M University Texarkana,http://tamut.edu,Texarkana,TX,logos/Texas_A_M_University_Texarkana/Texas_A_M_University_Texarkana.svg
1713,Tarleton State University,http://tarleton.edu,Stephenville,TX,logos/Tarleton_State_University/Tarleton_State_University.svg
1714,Texas Christian University,http://tcu.edu,Fort Worth,TX,logos/Texas_Christian_University/Texas_Christian_University.svg
1715,Temple College,http://templejc.edu,Temple,TX,logos/Temple_College/Temple_College.svg
1716,Tyler Junior College,http://tjc.edu,Tyler,TX,logos/Tyler_Junior_College/Tyler_Junior_College.svg
1717,Trinity University,http://trinity.edu,San Antonio,TX,Fail
1718,Texas State Technical College,http://tstc.edu,(multiple locations),TX,logos/Texas_State_Technical_College/Texas_State_Technical_College.svg
1719,Texas Southern University,http://tsu.edu,Houston,TX,logos/Texas_Southern_University/Texas_Southern_University.svg
1720,Texas Tech University,http://ttu.edu,Lubbock,TX,logos/Texas_Tech_University/Texas_Tech_University.svg
1721,Texas Tech University Health Sciences Center,http://ttuhsc.edu,Lubbock,TX,logos/Texas_Tech_University_Health_Sciences_Center/Texas_Tech_University_Health_Sciences_Center.svg
1722,Texas Woman's University,http://twu.edu,Dallas,TX,logos/Texas_Woman_s_University/Texas_Woman_s_University.svg
1723,Texas Chiropractic College,http://txchiro.edu,Pasadena,TX,logos/Texas_Chiropractic_College/Texas_Chiropractic_College.svg
1724,Texas State University,http://txstate.edu,San Marcos,TX,logos/Texas_State_University/Texas_State_University.svg
1725,University of Dallas,http://udallas.edu,Irving,TX,logos/University_of_Dallas/University_of_Dallas.svg
1726,Universty of Houston,http://uh.edu,Houston,TX,logos/Universty_of_Houston/Universty_of_Houston.svg
1727,University of Houston Clear Lake,http://uhcl.edu,Houston,TX,logos/University_of_Houston_Clear_Lake/University_of_Houston_Clear_Lake.svg
1728,University of Houston Downtown,http://uhd.edu,Houston,TX,logos/University_of_Houston_Downtown/University_of_Houston_Downtown.svg
1729,University of the Incarnate Word,http://uiw.edu,San Antonio,TX,logos/University_of_the_Incarnate_Word/University_of_the_Incarnate_Word.svg
1730,University of Mary Hardin-Baylor,http://umhb.edu,Belton,TX,logos/University_of_Mary_Hardin_Baylor/University_of_Mary_Hardin_Baylor.svg
1731,University of North Texas,http://unt.edu,Denton,TX,logos/University_of_North_Texas/University_of_North_Texas.svg
1732,University of North Texas Health Science Center,http://unthsc.edu,Fort Worth,TX,Fail
1733,University of Texas Arlington,http://uta.edu,Arlington,TX,logos/University_of_Texas_Arlington/University_of_Texas_Arlington.svg
1734,University of Texas Brownsville,http://utb.edu,Brownsville,TX,logos/University_of_Texas_Brownsville/University_of_Texas_Brownsville.svg
1735,University of Texas Dallas,http://utdallas.edu,Richardson,TX,Fail
1736,University of Texas at El Paso,http://utep.edu,El Paso,TX,logos/University_of_Texas_at_El_Paso/University_of_Texas_at_El_Paso.svg
1737,University of Texas at Austin,http://utexas.edu,Austin,TX,logos/University_of_Texas_at_Austin/University_of_Texas_at_Austin.svg
1738,University of Texas Health Science Center Houston,http://uth.edu,Houston,TX,Fail
1739,University of Texas Health Science Center San Antonio,http://uthscsa.edu,San Antonio,TX,Fail
1740,University of Texas Medical Branch at Galveston,http://utmb.edu,Galveston,TX,logos/University_of_Texas_Medical_Branch_at_Galveston/University_of_Texas_Medical_Branch_at_Galveston.svg
1741,University of Texas Pan American,http://utpa.edu,Edinburg,TX,logos/University_of_Texas_Pan_American/University_of_Texas_Pan_American.svg
1742,University of Texas of the Permian Basin,http://utpb.edu,Odessa,TX,logos/University_of_Texas_of_the_Permian_Basin/University_of_Texas_of_the_Permian_Basin.svg
1743,University of Texas at San Antonio,http://utsa.edu,San Antonio,TX,logos/University_of_Texas_at_San_Antonio/University_of_Texas_at_San_Antonio.svg
1744,University of Texas Southwestern Medical Center,http://utsouthwestern.edu,Dallas,TX,Fail
1745,University of Texas at Tyler,http://uttyler.edu,Tyler,TX,logos/University_of_Texas_at_Tyler/University_of_Texas_at_Tyler.svg
1746,Valley Grande Institute,http://vgi.edu,Weslaco,TX,logos/Valley_Grande_Institute/Valley_Grande_Institute.svg
1747,Victoria College,http://victoriacollege.edu,Victoria,TX,logos/Victoria_College/Victoria_College.svg
1748,Wayland Baptist University,http://wbu.edu,Plainview,TX,logos/Wayland_Baptist_University/Wayland_Baptist_University.svg
1749,Weatherford College,http://wc.edu,Weatherford,TX,logos/Weatherford_College/Weatherford_College.svg
1750,West Texas A&M University,http://wtamu.edu,Canyon,TX,logos/West_Texas_A_M_University/West_Texas_A_M_University.svg
1751,University of the Virgin Islands,http://uvi.edu,Saint Thomas,U.S. Virgin Islands,Fail
1752,Brigham Young University,http://byu.edu,Provo,UT,logos/Brigham_Young_University/Brigham_Young_University.svg
1753,Dixie State University,http://dixie.edu,Saint George,UT,logos/Dixie_State_University/Dixie_State_University.svg
1754,Salt Lake Community College,http://slcc.edu,Salt Lake City,UT,logos/Salt_Lake_Community_College/Salt_Lake_Community_College.svg
1755,Snow College,http://snow.edu,Ephraim,UT,logos/Snow_College/Snow_College.svg
1756,Southern Utah University,http://suu.edu,Cedar City,UT,logos/Southern_Utah_University/Southern_Utah_University.svg
1757,Utah State University,http://usu.edu,Logan,UT,logos/Utah_State_University/Utah_State_University.svg
1758,University of Utah,http://utah.edu,Salt Lake City,UT,logos/University_of_Utah/University_of_Utah.svg
1759,Utah Valley University,http://uvu.edu,Orem,UT,logos/Utah_Valley_University/Utah_Valley_University.svg
1760,Weber State University,http://weber.edu,Ogden,UT,logos/Weber_State_University/Weber_State_University.svg
1761,Western Governors University,https://www.wgu.edu/,Salt Lake City,UT,logos/Western_Governors_University/Western_Governors_University.svg
1762,Averett University,http://averett.edu,Saint Danville,VA,logos/Averett_University/Averett_University.svg
1763,Christendom College,http://christendom.edu,Front Royal,VA,logos/Christendom_College/Christendom_College.svg
1764,Christopher Newport University,http://cnu.edu,Newport News,VA,logos/Christopher_Newport_University/Christopher_Newport_University.svg
1765,Dabney S. Lancaster Community College,http://dslcc.edu,Clifton Forge,VA,logos/Dabney_S_Lancaster_Community_College/Dabney_S_Lancaster_Community_College.svg
1766,Eastern Mennonite University,http://emu.edu,Harrisonburg,VA,logos/Eastern_Mennonite_University/Eastern_Mennonite_University.svg
1767,Eastern Virginia Medical School,http://evms.edu,Norfolk,VA,logos/Eastern_Virginia_Medical_School/Eastern_Virginia_Medical_School.svg
1768,Ferrum College,http://ferrum.edu,Ferrum,VA,logos/Ferrum_College/Ferrum_College.svg
1769,Germanna Community College,http://germanna.edu,Fredericksburg,VA,logos/Germanna_Community_College/Germanna_Community_College.svg
1770,George Mason University,http://gmu.edu,Fairfax,VA,logos/George_Mason_University/George_Mason_University.svg
1771,Hampden-Sydney College,http://hsc.edu,Hampden-Sydney,VA,logos/Hampden_Sydney_College/Hampden_Sydney_College.svg
1772,The Institute for the Psychological Sciences,http://ipsciences.edu,Arlington,VA,logos/The_Institute_for_the_Psychological_Sciences/The_Institute_for_the_Psychological_Sciences.svg
1773,James Madison University,http://jmu.edu,Harrisonburg,VA,logos/James_Madison_University/James_Madison_University.svg
1774,Liberty University,http://liberty.edu,Lynchburg,VA,logos/Liberty_University/Liberty_University.svg
1775,Longwood University,http://longwood.edu,Farmville,VA,logos/Longwood_University/Longwood_University.svg
1776,Marymount University,http://marymount.edu,Arlington,VA,logos/Marymount_University/Marymount_University.svg
1777,New River Community College,http://nr.edu,Dublin,VA,logos/New_River_Community_College/New_River_Community_College.svg
1778,Norfolk State University,http://nsu.edu,Norfolk,VA,logos/Norfolk_State_University/Norfolk_State_University.svg
1779,Northern Virginia Community College,http://nvcc.edu,Springfield,VA,logos/Northern_Virginia_Community_College/Northern_Virginia_Community_College.svg
1780,Old Dominion University,http://odu.edu,Norfolk,VA,Fail
1781,Radford University,http://radford.edu,Radford,VA,logos/Radford_University/Radford_University.svg
1782,Randolph College,http://randolphcollege.edu,Lynchburg,VA,logos/Randolph_College/Randolph_College.svg
1783,Rappahannock Community College,http://rappahannock.edu,Glenns,VA,logos/Rappahannock_Community_College/Rappahannock_Community_College.svg
1784,Regent University,http://regent.edu,Virgina Beach,VA,logos/Regent_University/Regent_University.svg
1785,Reynolds Community College,http://reynolds.edu,Richmond,VA,logos/Reynolds_Community_College/Reynolds_Community_College.svg
1786,University of Richmond,http://richmond.edu,Richmond,VA,logos/University_of_Richmond/University_of_Richmond.svg
1787,Randolph-Macon College,http://rmc.edu,Ashland,VA,logos/Randolph_Macon_College/Randolph_Macon_College.svg
1788,Roanoke College,http://roanoke.edu,Salem,VA,logos/Roanoke_College/Roanoke_College.svg
1789,Sentara College of Health Sciences,http://sentara.edu,Chesapeake,VA,logos/Sentara_College_of_Health_Sciences/Sentara_College_of_Health_Sciences.svg
1790,Stratford University,http://stratford.edu,Falls Church,VA,logos/Stratford_University/Stratford_University.svg
1791,Shenandoah University,http://su.edu,Winchester,VA,logos/Shenandoah_University/Shenandoah_University.svg
1792,Southern Virgina University,http://svu.edu,Buena Vista,VA,logos/Southern_Virgina_University/Southern_Virgina_University.svg
1793,Southwest Virgina Community College,http://sw.edu,Cedar Bluff,VA,logos/Southwest_Virgina_Community_College/Southwest_Virgina_Community_College.svg
1794,Tidewater Community College,http://tcc.edu,Norfolk,VA,logos/Tidewater_Community_College/Tidewater_Community_College.svg
1795,Thomas Nelson Community College,http://tncc.edu,(multiple locations),VA,logos/Thomas_Nelson_Community_College/Thomas_Nelson_Community_College.svg
1796,University of Mary Washington,http://umw.edu,Fredericksburg,VA,Fail
1797,University of Virginia's College at Wise,http://uvawise.edu,Wise,VA,Fail
1798,Virginia's Community Colleges,http://vccs.edu,Richmond,VA,logos/Virginia_s_Community_Colleges/Virginia_s_Community_Colleges.svg
1799,Virginia Commonwealth University,http://vcu.edu,Richmond,VA,logos/Virginia_Commonwealth_University/Virginia_Commonwealth_University.svg
1800,Virgina Highlands Community College,http://vhcc.edu,Abingdon,VA,logos/Virgina_Highlands_Community_College/Virgina_Highlands_Community_College.svg
1801,Virginia Institute of Marine Science,http://vims.edu,Gloucester Point,VA,logos/Virginia_Institute_of_Marine_Science/Virginia_Institute_of_Marine_Science.svg
1802,University of Virginia,http://virginia.edu,Charlottesville,VA,logos/University_of_Virginia/University_of_Virginia.svg
1803,Virginia Western Community College,http://virginiawestern.edu,Roanoke,VA,logos/Virginia_Western_Community_College/Virginia_Western_Community_College.svg
1804,Virginia International University,http://viu.edu,Fairfax,VA,logos/Virginia_International_University/Virginia_International_University.svg
1805,Virginia State University,http://vsu.edu,Petersburg,VA,logos/Virginia_State_University/Virginia_State_University.svg
1806,Virginia Polytechnic Institute and State University,http://vt.edu,Blacksburg,VA,logos/Virginia_Polytechnic_Institute_and_State_University/Virginia_Polytechnic_Institute_and_State_University.svg
1807,Virginia Union University,http://vuu.edu,Richmond,VA,logos/Virginia_Union_University/Virginia_Union_University.svg
1808,Virginia Wesleyan College,http://vwc.edu,Norfolk,VA,logos/Virginia_Wesleyan_College/Virginia_Wesleyan_College.svg
1809,Washington and Lee University,http://wlu.edu,Lexington,VA,logos/Washington_and_Lee_University/Washington_and_Lee_University.svg
1810,The College of William and Mary,http://wm.edu,Williamsburg,VA,logos/The_College_of_William_and_Mary/The_College_of_William_and_Mary.svg
1811,Castleton State College of Vermont,http://castleton.edu,Castleton,VT,Fail
1812,Champlain College,http://champlain.edu,Burlington,VT,logos/Champlain_College/Champlain_College.svg
1813,Green Mountain College,http://greenmtn.edu,Poultney,VT,logos/Green_Mountain_College/Green_Mountain_College.svg
1814,Johnson State College,http://jsc.edu,Johnson,VT,logos/Johnson_State_College/Johnson_State_College.svg
1815,Middlebury College,http://middlebury.edu,Middlebury,VT,logos/Middlebury_College/Middlebury_College.svg
1816,New England Culinary Institute,http://neci.edu,Montpelier,VT,logos/New_England_Culinary_Institute/New_England_Culinary_Institute.svg
1817,Norwich University,http://norwich.edu,Northfield,VT,logos/Norwich_University/Norwich_University.svg
1818,School for International Training,http://sit.edu,Brattleboro,VT,logos/School_for_International_Training/School_for_International_Training.svg
1819,Saint Michael's College,http://smcvt.edu,Colchester,VT,logos/Saint_Michael_s_College/Saint_Michael_s_College.svg
